grant_key,source,award_year,topic,amount_native,currency,relevance_tier,is_core_match,is_broad_match
NSF_2505342,NSF,2025,AI-enabled chemistry,11251.0,USD,core_match,True,False
NSF_2505343,NSF,2025,AI-enabled chemistry,11251.0,USD,core_match,True,False
NSF_2505706,NSF,2025,AI-enabled chemistry,570071.0,USD,core_match,True,False
NSF_2505780,NSF,2025,AI-enabled chemistry,600000.0,USD,core_match,True,False
NSF_2505904,NSF,2025,AI-enabled chemistry,500645.0,USD,core_match,True,False
NSF_2505924,NSF,2025,AI-enabled chemistry,358040.0,USD,broad_match,False,True
NSF_2505932,NSF,2025,AI-enabled chemistry,15000000.0,USD,core_match,True,False
NSF_2505978,NSF,2025,AI-enabled chemistry,442515.0,USD,core_match,True,False
NSF_2506448,NSF,2025,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2507523,NSF,2025,AI-enabled chemistry,350000.0,USD,core_match,True,False
NSF_2507556,NSF,2025,AI-enabled chemistry,305000.0,USD,broad_match,False,True
NSF_2508545,NSF,2025,AI-enabled chemistry,239999.0,USD,core_match,True,False
NSF_2508659,NSF,2025,AI-enabled chemistry,30000.0,USD,core_match,True,False
NSF_2509549,NSF,2025,AI-enabled chemistry,462120.0,USD,broad_match,False,True
NSF_2510020,NSF,2025,AI-enabled chemistry,3848048.0,USD,core_match,True,False
NSF_2510274,NSF,2025,AI-enabled chemistry,2000000.0,USD,core_match,True,False
NSF_2510430,NSF,2025,AI-enabled chemistry,397073.0,USD,broad_match,False,True
NSF_2510547,NSF,2025,AI-enabled chemistry,2999865.0,USD,core_match,True,False
NSF_2511507,NSF,2025,AI-enabled chemistry,394869.0,USD,broad_match,False,True
NSF_2511951,NSF,2025,AI-enabled chemistry,473249.0,USD,broad_match,False,True
NSF_2512091,NSF,2025,AI-enabled chemistry,350026.0,USD,core_match,True,False
NSF_2512119,NSF,2025,AI-enabled chemistry,310800.0,USD,broad_match,False,True
NSF_2512120,NSF,2025,AI-enabled chemistry,200000.0,USD,broad_match,False,True
NSF_2512121,NSF,2025,AI-enabled chemistry,239185.0,USD,broad_match,False,True
NSF_2512850,NSF,2025,AI-enabled chemistry,488585.0,USD,core_match,True,False
NSF_2512945,NSF,2025,AI-enabled chemistry,99999.0,USD,core_match,True,False
NSF_2512997,NSF,2025,AI-enabled chemistry,15000.0,USD,core_match,True,False
NSF_2513015,NSF,2025,AI-enabled chemistry,50000.0,USD,core_match,True,False
NSF_2513133,NSF,2025,AI-enabled chemistry,583379.0,USD,core_match,True,False
NSF_2513234,NSF,2025,AI-enabled chemistry,285669.0,USD,core_match,True,False
NSF_2513268,NSF,2025,AI-enabled chemistry,344349.0,USD,core_match,True,False
NSF_2513354,NSF,2025,AI-enabled chemistry,395414.0,USD,broad_match,False,True
NSF_2513394,NSF,2025,AI-enabled chemistry,450000.0,USD,core_match,True,False
NSF_2513431,NSF,2025,AI-enabled chemistry,380000.0,USD,core_match,True,False
NSF_2513432,NSF,2025,AI-enabled chemistry,219933.0,USD,core_match,True,False
NSF_2513473,NSF,2025,AI-enabled chemistry,680000.0,USD,core_match,True,False
NSF_2513474,NSF,2025,AI-enabled chemistry,1360000.0,USD,core_match,True,False
NSF_2513475,NSF,2025,AI-enabled chemistry,680000.0,USD,core_match,True,False
NSF_2513476,NSF,2025,AI-enabled chemistry,680000.0,USD,core_match,True,False
NSF_2513757,NSF,2025,AI-enabled chemistry,3000000.0,USD,core_match,True,False
NSF_2514002,NSF,2025,AI-enabled chemistry,589062.0,USD,core_match,True,False
NSF_2514731,NSF,2025,AI-enabled chemistry,7500000.0,USD,core_match,True,False
NSF_2514823,NSF,2025,AI-enabled chemistry,762583.0,USD,core_match,True,False
NSF_2514864,NSF,2025,AI-enabled chemistry,299972.0,USD,broad_match,False,True
NSF_2515049,NSF,2025,AI-enabled chemistry,330000.0,USD,core_match,True,False
NSF_2515411,NSF,2025,AI-enabled chemistry,1999997.0,USD,core_match,True,False
NSF_2515639,NSF,2025,AI-enabled chemistry,600000.0,USD,core_match,True,False
NSF_2515694,NSF,2025,AI-enabled chemistry,1200000.0,USD,core_match,True,False
NSF_2515799,NSF,2025,AI-enabled chemistry,1200000.0,USD,core_match,True,False
NSF_2515880,NSF,2025,AI-enabled chemistry,119999.0,USD,core_match,True,False
NSF_2516130,NSF,2025,AI-enabled chemistry,2771637.0,USD,broad_match,False,True
NSF_2516176,NSF,2025,AI-enabled chemistry,330890.0,USD,core_match,True,False
NSF_2516177,NSF,2025,AI-enabled chemistry,376661.0,USD,core_match,True,False
NSF_2516178,NSF,2025,AI-enabled chemistry,329412.0,USD,core_match,True,False
NSF_2516331,NSF,2025,AI-enabled chemistry,118941.0,USD,broad_match,False,True
NSF_2516332,NSF,2025,AI-enabled chemistry,30580.0,USD,broad_match,False,True
NSF_2516364,NSF,2025,AI-enabled chemistry,570000.0,USD,core_match,True,False
NSF_2516515,NSF,2025,AI-enabled chemistry,372649.0,USD,core_match,True,False
NSF_2517098,NSF,2025,AI-enabled chemistry,460000.0,USD,broad_match,False,True
NSF_2517099,NSF,2025,AI-enabled chemistry,320000.0,USD,broad_match,False,True
NSF_2517458,NSF,2025,AI-enabled chemistry,580000.0,USD,core_match,True,False
NSF_2517773,NSF,2025,AI-enabled chemistry,398804.0,USD,core_match,True,False
NSF_2517826,NSF,2025,AI-enabled chemistry,750000.0,USD,core_match,True,False
NSF_2517827,NSF,2025,AI-enabled chemistry,1250000.0,USD,core_match,True,False
NSF_2518273,NSF,2025,AI-enabled chemistry,300000.0,USD,core_match,True,False
NSF_2518566,NSF,2025,AI-enabled chemistry,50000.0,USD,core_match,True,False
NSF_2518732,NSF,2025,AI-enabled chemistry,318485.0,USD,core_match,True,False
NSF_2518733,NSF,2025,AI-enabled chemistry,81266.0,USD,core_match,True,False
NSF_2518952,NSF,2025,AI-enabled chemistry,200000.0,USD,core_match,True,False
NSF_2519340,NSF,2025,AI-enabled chemistry,2000000.0,USD,core_match,True,False
NSF_2519437,NSF,2025,AI-enabled chemistry,1800000.0,USD,core_match,True,False
NSF_2519438,NSF,2025,AI-enabled chemistry,200000.0,USD,core_match,True,False
NSF_2519465,NSF,2025,AI-enabled chemistry,380000.0,USD,core_match,True,False
NSF_2519466,NSF,2025,AI-enabled chemistry,310000.0,USD,core_match,True,False
NSF_2519467,NSF,2025,AI-enabled chemistry,310000.0,USD,core_match,True,False
NSF_2519576,NSF,2025,AI-enabled chemistry,804308.0,USD,core_match,True,False
NSF_2519577,NSF,2025,AI-enabled chemistry,588903.0,USD,core_match,True,False
NSF_2519886,NSF,2025,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2520978,NSF,2025,AI-enabled chemistry,300000.0,USD,core_match,True,False
NSF_2521392,NSF,2025,AI-enabled chemistry,2500000.0,USD,core_match,True,False
NSF_2521393,NSF,2025,AI-enabled chemistry,2000000.0,USD,core_match,True,False
NSF_2521394,NSF,2025,AI-enabled chemistry,1500000.0,USD,core_match,True,False
NSF_2521468,NSF,2025,AI-enabled chemistry,374060.0,USD,core_match,True,False
NSF_2521469,NSF,2025,AI-enabled chemistry,280939.0,USD,core_match,True,False
NSF_2522003,NSF,2025,AI-enabled chemistry,1000000.0,USD,core_match,True,False
NSF_2522004,NSF,2025,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2522005,NSF,2025,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2522042,NSF,2025,AI-enabled chemistry,1249394.0,USD,broad_match,False,True
NSF_2522293,NSF,2025,AI-enabled chemistry,902786.0,USD,core_match,True,False
NSF_2522294,NSF,2025,AI-enabled chemistry,470614.0,USD,core_match,True,False
NSF_2522295,NSF,2025,AI-enabled chemistry,429646.0,USD,core_match,True,False
NSF_2522383,NSF,2025,AI-enabled chemistry,1000000.0,USD,core_match,True,False
NSF_2522384,NSF,2025,AI-enabled chemistry,1000000.0,USD,core_match,True,False
NSF_2522459,NSF,2025,AI-enabled chemistry,666667.0,USD,core_match,True,False
NSF_2522460,NSF,2025,AI-enabled chemistry,665897.0,USD,core_match,True,False
NSF_2522461,NSF,2025,AI-enabled chemistry,667000.0,USD,core_match,True,False
NSF_2522585,NSF,2025,AI-enabled chemistry,412542.0,USD,core_match,True,False
NSF_2522586,NSF,2025,AI-enabled chemistry,1587440.0,USD,core_match,True,False
NSF_2522611,NSF,2025,AI-enabled chemistry,1500000.0,USD,core_match,True,False
NSF_2522612,NSF,2025,AI-enabled chemistry,500000.0,USD,core_match,True,False
NSF_2522613,NSF,2025,AI-enabled chemistry,893710.0,USD,core_match,True,False
NSF_2522614,NSF,2025,AI-enabled chemistry,793931.0,USD,core_match,True,False
NSF_2522615,NSF,2025,AI-enabled chemistry,312359.0,USD,core_match,True,False
NSF_2522667,NSF,2025,AI-enabled chemistry,540000.0,USD,broad_match,False,True
NSF_2522668,NSF,2025,AI-enabled chemistry,480000.0,USD,broad_match,False,True
NSF_2522669,NSF,2025,AI-enabled chemistry,980000.0,USD,broad_match,False,True
NSF_2522686,NSF,2025,AI-enabled chemistry,1550000.0,USD,core_match,True,False
NSF_2522687,NSF,2025,AI-enabled chemistry,450000.0,USD,core_match,True,False
NSF_2522768,NSF,2025,AI-enabled chemistry,920000.0,USD,core_match,True,False
NSF_2522769,NSF,2025,AI-enabled chemistry,600000.0,USD,core_match,True,False
NSF_2522770,NSF,2025,AI-enabled chemistry,480000.0,USD,core_match,True,False
NSF_2522792,NSF,2025,AI-enabled chemistry,2000000.0,USD,core_match,True,False
NSF_2523217,NSF,2025,AI-enabled chemistry,2000000.0,USD,core_match,True,False
NSF_2523241,NSF,2025,AI-enabled chemistry,719591.0,USD,core_match,True,False
NSF_2523242,NSF,2025,AI-enabled chemistry,640000.0,USD,core_match,True,False
NSF_2523243,NSF,2025,AI-enabled chemistry,640000.0,USD,core_match,True,False
NSF_2523281,NSF,2025,AI-enabled chemistry,1640000.0,USD,core_match,True,False
NSF_2523282,NSF,2025,AI-enabled chemistry,350000.0,USD,core_match,True,False
NSF_2523284,NSF,2025,AI-enabled chemistry,300776.0,USD,core_match,True,False
NSF_2523285,NSF,2025,AI-enabled chemistry,330000.0,USD,core_match,True,False
NSF_2523576,NSF,2025,AI-enabled chemistry,50000.0,USD,broad_match,False,True
NSF_2523851,NSF,2025,AI-enabled chemistry,139425.0,USD,core_match,True,False
NSF_2523852,NSF,2025,AI-enabled chemistry,60000.0,USD,core_match,True,False
NSF_2524334,NSF,2025,AI-enabled chemistry,152004.0,USD,core_match,True,False
NSF_2524617,NSF,2025,AI-enabled chemistry,50000.0,USD,core_match,True,False
NSF_2525533,NSF,2025,AI-enabled chemistry,620000.0,USD,core_match,True,False
NSF_2526204,NSF,2025,AI-enabled chemistry,873634.0,USD,core_match,True,False
NSF_2526205,NSF,2025,AI-enabled chemistry,101178.0,USD,core_match,True,False
NSF_2526400,NSF,2025,AI-enabled chemistry,350000.0,USD,core_match,True,False
NSF_2527077,NSF,2025,AI-enabled chemistry,1998226.0,USD,core_match,True,False
NSF_2527163,NSF,2025,AI-enabled chemistry,335959.0,USD,core_match,True,False
NSF_2527164,NSF,2025,AI-enabled chemistry,335956.0,USD,core_match,True,False
NSF_2527485,NSF,2025,AI-enabled chemistry,849969.0,USD,core_match,True,False
NSF_2527550,NSF,2025,AI-enabled chemistry,1595353.0,USD,core_match,True,False
NSF_2527657,NSF,2025,AI-enabled chemistry,353357.0,USD,core_match,True,False
NSF_2527684,NSF,2025,AI-enabled chemistry,651110.0,USD,core_match,True,False
NSF_2528156,NSF,2025,AI-enabled chemistry,1241749.0,USD,core_match,True,False
NSF_2528383,NSF,2025,AI-enabled chemistry,924000.0,USD,core_match,True,False
NSF_2528384,NSF,2025,AI-enabled chemistry,426000.0,USD,core_match,True,False
NSF_2528472,NSF,2025,AI-enabled chemistry,50000.0,USD,core_match,True,False
NSF_2528812,NSF,2025,AI-enabled chemistry,48689.0,USD,broad_match,False,True
NSF_2528902,NSF,2025,AI-enabled chemistry,787016.0,USD,core_match,True,False
NSF_2529077,NSF,2025,AI-enabled chemistry,267520.0,USD,broad_match,False,True
NSF_2529078,NSF,2025,AI-enabled chemistry,255707.0,USD,broad_match,False,True
NSF_2529107,NSF,2025,AI-enabled chemistry,249999.0,USD,core_match,True,False
NSF_2529222,NSF,2025,AI-enabled chemistry,95000.0,USD,core_match,True,False
NSF_2529581,NSF,2025,AI-enabled chemistry,489942.0,USD,core_match,True,False
NSF_2529603,NSF,2025,AI-enabled chemistry,299697.0,USD,core_match,True,False
NSF_2529672,NSF,2025,AI-enabled chemistry,429999.0,USD,broad_match,False,True
NSF_2530060,NSF,2025,AI-enabled chemistry,700000.0,USD,core_match,True,False
NSF_2530548,NSF,2025,AI-enabled chemistry,209999.0,USD,core_match,True,False
NSF_2530653,NSF,2025,AI-enabled chemistry,543185.0,USD,core_match,True,False
NSF_2531447,NSF,2025,AI-enabled chemistry,1272751.0,USD,core_match,True,False
NSF_2532016,NSF,2025,AI-enabled chemistry,22714.0,USD,core_match,True,False
NSF_2532260,NSF,2025,AI-enabled chemistry,408933.0,USD,core_match,True,False
NSF_2532261,NSF,2025,AI-enabled chemistry,201741.0,USD,core_match,True,False
NSF_2532334,NSF,2025,AI-enabled chemistry,542001.0,USD,broad_match,False,True
NSF_2532335,NSF,2025,AI-enabled chemistry,180000.0,USD,broad_match,False,True
NSF_2532344,NSF,2025,AI-enabled chemistry,702284.0,USD,core_match,True,False
NSF_2532469,NSF,2025,AI-enabled chemistry,223656.0,USD,core_match,True,False
NSF_2532612,NSF,2025,AI-enabled chemistry,249497.0,USD,core_match,True,False
NSF_2532643,NSF,2025,AI-enabled chemistry,644407.0,USD,core_match,True,False
NSF_2532916,NSF,2025,AI-enabled chemistry,249950.0,USD,core_match,True,False
NSF_2533046,NSF,2025,AI-enabled chemistry,450000.0,USD,core_match,True,False
NSF_2533380,NSF,2025,AI-enabled chemistry,449999.0,USD,core_match,True,False
NSF_2533416,NSF,2025,AI-enabled chemistry,750000.0,USD,core_match,True,False
NSF_2534280,NSF,2025,AI-enabled chemistry,50000.0,USD,core_match,True,False
NSF_2534775,NSF,2025,AI-enabled chemistry,50000.0,USD,core_match,True,False
NSF_2534947,NSF,2025,AI-enabled chemistry,599995.0,USD,core_match,True,False
NSF_2535040,NSF,2025,AI-enabled chemistry,50000.0,USD,core_match,True,False
NSF_2535176,NSF,2025,AI-enabled chemistry,400000.0,USD,core_match,True,False
NSF_2537029,NSF,2025,AI-enabled chemistry,350000.0,USD,core_match,True,False
NSF_2538372,NSF,2025,AI-enabled chemistry,289431.0,USD,core_match,True,False
NSF_2538889,NSF,2025,AI-enabled chemistry,300000.0,USD,core_match,True,False
NSF_2538963,NSF,2025,AI-enabled chemistry,346684.0,USD,core_match,True,False
NSF_2544942,NSF,2025,AI-enabled chemistry,49635.0,USD,core_match,True,False
NSF_2554343,NSF,2025,AI-enabled chemistry,625184.0,USD,core_match,True,False
NSF_2603320,NSF,2025,AI-enabled chemistry,361996.0,USD,broad_match,False,True
NSF_2603551,NSF,2025,AI-enabled chemistry,270411.0,USD,core_match,True,False
NSF_2605687,NSF,2025,AI-enabled chemistry,351750.0,USD,core_match,True,False
CORDIS_101042290,CORDIS,2022,AI-enabled materials,1492821.0,EUR,core_match,True,False
CORDIS_101043617,CORDIS,2022,AI-enabled materials,1999750.0,EUR,core_match,True,False
CORDIS_101046790,CORDIS,2022,AI-enabled materials,3229534.0,EUR,broad_match,False,True
CORDIS_101054368,CORDIS,2022,AI-enabled materials,2491836.0,EUR,core_match,True,False
CORDIS_101057673,CORDIS,2022,AI-enabled materials,4352522.0,EUR,core_match,True,False
CORDIS_101058450,CORDIS,2022,AI-enabled materials,4660536.0,EUR,core_match,True,False
CORDIS_101058547,CORDIS,2022,AI-enabled materials,4917262.5,EUR,core_match,True,False
CORDIS_101058574,CORDIS,2022,AI-enabled materials,4638414.0,EUR,broad_match,False,True
CORDIS_101058643,CORDIS,2022,AI-enabled materials,5707393.0,EUR,core_match,True,False
CORDIS_101058756,CORDIS,2022,AI-enabled materials,8358044.0,EUR,core_match,True,False
CORDIS_101064251,CORDIS,2022,AI-enabled materials,181152.96,EUR,core_match,True,False
CORDIS_101066321,CORDIS,2022,AI-enabled materials,150000.0,EUR,core_match,True,False
CORDIS_101069528,CORDIS,2022,AI-enabled materials,5289222.25,EUR,core_match,True,False
CORDIS_101069690,CORDIS,2022,AI-enabled materials,3125714.75,EUR,core_match,True,False
CORDIS_101069712,CORDIS,2022,AI-enabled materials,6976599.0,EUR,core_match,True,False
CORDIS_101069890,CORDIS,2022,AI-enabled materials,9283175.0,EUR,broad_match,False,True
CORDIS_101086667,CORDIS,2022,AI-enabled materials,2500000.0,EUR,core_match,True,False
CORDIS_101091687,CORDIS,2022,AI-enabled materials,4700233.5,EUR,core_match,True,False
CORDIS_101042844,CORDIS,2023,AI-enabled materials,1999958.0,EUR,core_match,True,False
CORDIS_101044772,CORDIS,2023,AI-enabled materials,1999073.39,EUR,core_match,True,False
CORDIS_101060066,CORDIS,2023,AI-enabled materials,14942500.0,EUR,broad_match,False,True
CORDIS_101065121,CORDIS,2023,AI-enabled materials,211754.88,EUR,broad_match,False,True
CORDIS_101066262,CORDIS,2023,AI-enabled materials,226751.04,EUR,core_match,True,False
CORDIS_101067497,CORDIS,2023,AI-enabled materials,181152.96,EUR,core_match,True,False
CORDIS_101072732,CORDIS,2023,AI-enabled materials,2062771.2,EUR,core_match,True,False
CORDIS_101073040,CORDIS,2023,AI-enabled materials,2854965.6,EUR,core_match,True,False
CORDIS_101073474,CORDIS,2023,AI-enabled materials,2528157.6,EUR,core_match,True,False
CORDIS_101077454,CORDIS,2023,AI-enabled materials,1499978.0,EUR,core_match,True,False
CORDIS_101077842,CORDIS,2023,AI-enabled materials,1474182.0,EUR,core_match,True,False
CORDIS_101084284,CORDIS,2023,AI-enabled materials,6097603.75,EUR,broad_match,False,True
CORDIS_101088587,CORDIS,2023,AI-enabled materials,2000000.0,EUR,core_match,True,False
CORDIS_101091409,CORDIS,2023,AI-enabled materials,3330616.5,EUR,broad_match,False,True
CORDIS_101091464,CORDIS,2023,AI-enabled materials,4815296.25,EUR,broad_match,False,True
CORDIS_101091496,CORDIS,2023,AI-enabled materials,4999916.0,EUR,core_match,True,False
CORDIS_101091534,CORDIS,2023,AI-enabled materials,5168000.0,EUR,core_match,True,False
CORDIS_101091621,CORDIS,2023,AI-enabled materials,5995526.25,EUR,broad_match,False,True
CORDIS_101091801,CORDIS,2023,AI-enabled materials,7645581.5,EUR,core_match,True,False
CORDIS_101091842,CORDIS,2023,AI-enabled materials,4998570.75,EUR,broad_match,False,True
CORDIS_101091912,CORDIS,2023,AI-enabled materials,5334182.5,EUR,core_match,True,False
CORDIS_101095721,CORDIS,2023,AI-enabled materials,2500000.0,EUR,core_match,True,False
CORDIS_101099125,CORDIS,2023,AI-enabled materials,3570258.75,EUR,core_match,True,False
CORDIS_101099555,CORDIS,2023,AI-enabled materials,3204941.5,EUR,core_match,True,False
CORDIS_101103681,CORDIS,2023,AI-enabled materials,3614902.5,EUR,core_match,True,False
CORDIS_101103755,CORDIS,2023,AI-enabled materials,4781008.71,EUR,broad_match,False,True
CORDIS_101104264,CORDIS,2023,AI-enabled materials,226441.2,EUR,core_match,True,False
CORDIS_101107884,CORDIS,2023,AI-enabled materials,230774.4,EUR,core_match,True,False
CORDIS_101114112,CORDIS,2023,AI-enabled materials,75000.0,EUR,broad_match,False,True
CORDIS_101115293,CORDIS,2023,AI-enabled materials,4853593.75,EUR,core_match,True,False
CORDIS_101119767,CORDIS,2023,AI-enabled materials,2643703.2,EUR,core_match,True,False
CORDIS_101122298,CORDIS,2023,AI-enabled materials,7114973.39,EUR,core_match,True,False
CORDIS_101135168,CORDIS,2023,AI-enabled materials,3967284.0,EUR,core_match,True,False
CORDIS_101135537,CORDIS,2023,AI-enabled materials,6794831.75,EUR,core_match,True,False
CORDIS_101137466,CORDIS,2023,AI-enabled materials,8370156.75,EUR,core_match,True,False
CORDIS_101138097,CORDIS,2023,AI-enabled materials,9222570.5,EUR,core_match,True,False
CORDIS_101077977,CORDIS,2024,AI-enabled materials,1499999.0,EUR,core_match,True,False
CORDIS_101106848,CORDIS,2024,AI-enabled materials,172750.08,EUR,core_match,True,False
CORDIS_101107093,CORDIS,2024,AI-enabled materials,181152.96,EUR,core_match,True,False
CORDIS_101115332,CORDIS,2024,AI-enabled materials,1496991.0,EUR,core_match,True,False
CORDIS_101116700,CORDIS,2024,AI-enabled materials,1499750.0,EUR,core_match,True,False
CORDIS_101117758,CORDIS,2024,AI-enabled materials,1500000.0,EUR,core_match,True,False
CORDIS_101118768,CORDIS,2024,AI-enabled materials,9973679.0,EUR,core_match,True,False
CORDIS_101119980,CORDIS,2024,AI-enabled materials,2474352.0,EUR,core_match,True,False
CORDIS_101120186,CORDIS,2024,AI-enabled materials,2650190.4,EUR,core_match,True,False
CORDIS_101125153,CORDIS,2024,AI-enabled materials,2579608.0,EUR,core_match,True,False
CORDIS_101125598,CORDIS,2024,AI-enabled materials,1996143.0,EUR,core_match,True,False
CORDIS_101129638,CORDIS,2024,AI-enabled materials,2664940.0,EUR,core_match,True,False
CORDIS_101129698,CORDIS,2024,AI-enabled materials,1633000.0,EUR,core_match,True,False
CORDIS_101129996,CORDIS,2024,AI-enabled materials,565800.0,EUR,core_match,True,False
CORDIS_101130095,CORDIS,2024,AI-enabled materials,7713280.99,EUR,broad_match,False,True
CORDIS_101130224,CORDIS,2024,AI-enabled materials,3438122.5,EUR,core_match,True,False
CORDIS_101130315,CORDIS,2024,AI-enabled materials,2165477.5,EUR,core_match,True,False
CORDIS_101130406,CORDIS,2024,AI-enabled materials,363400.0,EUR,broad_match,False,True
CORDIS_101130495,CORDIS,2024,AI-enabled materials,7897415.86,EUR,core_match,True,False
CORDIS_101130741,CORDIS,2024,AI-enabled materials,7093178.75,EUR,core_match,True,False
CORDIS_101131111,CORDIS,2024,AI-enabled materials,1467400.0,EUR,core_match,True,False
CORDIS_101135486,CORDIS,2024,AI-enabled materials,5405098.0,EUR,core_match,True,False
CORDIS_101137242,CORDIS,2024,AI-enabled materials,6864578.5,EUR,core_match,True,False
CORDIS_101137725,CORDIS,2024,AI-enabled materials,5106384.0,EUR,core_match,True,False
CORDIS_101138008,CORDIS,2024,AI-enabled materials,9617290.0,EUR,broad_match,False,True
CORDIS_101138397,CORDIS,2024,AI-enabled materials,5142175.0,EUR,broad_match,False,True
CORDIS_101138475,CORDIS,2024,AI-enabled materials,7498762.5,EUR,broad_match,False,True
CORDIS_101138645,CORDIS,2024,AI-enabled materials,2590163.85,EUR,core_match,True,False
CORDIS_101147457,CORDIS,2024,AI-enabled materials,4433848.75,EUR,core_match,True,False
CORDIS_101149182,CORDIS,2024,AI-enabled materials,173847.36,EUR,core_match,True,False
CORDIS_101151044,CORDIS,2024,AI-enabled materials,181152.96,EUR,core_match,True,False
CORDIS_101152844,CORDIS,2024,AI-enabled materials,230774.4,EUR,core_match,True,False
CORDIS_101152924,CORDIS,2024,AI-enabled materials,172750.08,EUR,core_match,True,False
CORDIS_101153196,CORDIS,2024,AI-enabled materials,203464.32,EUR,core_match,True,False
CORDIS_101153507,CORDIS,2024,AI-enabled materials,187624.32,EUR,core_match,True,False
CORDIS_101153909,CORDIS,2024,AI-enabled materials,183600.96,EUR,core_match,True,False
CORDIS_101155027,CORDIS,2024,AI-enabled materials,188590.08,EUR,core_match,True,False
CORDIS_101157528,CORDIS,2024,AI-enabled materials,4984163.75,EUR,core_match,True,False
CORDIS_101157840,CORDIS,2024,AI-enabled materials,5264779.0,EUR,core_match,True,False
CORDIS_101168031,CORDIS,2024,AI-enabled materials,2846592.0,EUR,core_match,True,False
CORDIS_101177368,CORDIS,2024,AI-enabled materials,6999228.37,EUR,core_match,True,False
CORDIS_101178148,CORDIS,2024,AI-enabled materials,13924216.39,EUR,core_match,True,False
CORDIS_101178484,CORDIS,2024,AI-enabled materials,5999683.75,EUR,core_match,True,False
CORDIS_101180605,CORDIS,2024,AI-enabled materials,153486.72,EUR,core_match,True,False
CORDIS_101181841,CORDIS,2024,AI-enabled materials,4493838.75,EUR,core_match,True,False
CORDIS_101187967,CORDIS,2024,AI-enabled materials,150000.0,EUR,core_match,True,False
CORDIS_101141273,CORDIS,2025,AI-enabled materials,3493788.0,EUR,core_match,True,False
CORDIS_101154946,CORDIS,2025,AI-enabled materials,203464.32,EUR,core_match,True,False
CORDIS_101162195,CORDIS,2025,AI-enabled materials,1500000.0,EUR,core_match,True,False
CORDIS_101163419,CORDIS,2025,AI-enabled materials,1488854.0,EUR,core_match,True,False
CORDIS_101164936,CORDIS,2025,AI-enabled materials,1493750.0,EUR,core_match,True,False
CORDIS_101168616,CORDIS,2025,AI-enabled materials,3975775.2,EUR,core_match,True,False
CORDIS_101169761,CORDIS,2025,AI-enabled materials,2000000.0,EUR,core_match,True,False
CORDIS_101177344,CORDIS,2025,AI-enabled materials,4997734.05,EUR,core_match,True,False
CORDIS_101177771,CORDIS,2025,AI-enabled materials,6616783.77,EUR,broad_match,False,True
CORDIS_101177877,CORDIS,2025,AI-enabled materials,8649981.64,EUR,core_match,True,False
CORDIS_101178127,CORDIS,2025,AI-enabled materials,4994822.5,EUR,core_match,True,False
CORDIS_101178389,CORDIS,2025,AI-enabled materials,7947739.76,EUR,core_match,True,False
CORDIS_101178398,CORDIS,2025,AI-enabled materials,6453740.88,EUR,core_match,True,False
CORDIS_101183049,CORDIS,2025,AI-enabled materials,588800.0,EUR,core_match,True,False
CORDIS_101192848,CORDIS,2025,AI-enabled materials,19949437.4,EUR,core_match,True,False
CORDIS_101194322,CORDIS,2025,AI-enabled materials,4860568.18,EUR,core_match,True,False
CORDIS_101199841,CORDIS,2025,AI-enabled materials,2776000.0,EUR,core_match,True,False
CORDIS_101200365,CORDIS,2025,AI-enabled materials,2404187.0,EUR,broad_match,False,True
CORDIS_101202433,CORDIS,2025,AI-enabled materials,6184114.63,EUR,core_match,True,False
CORDIS_101203243,CORDIS,2025,AI-enabled materials,200400.0,EUR,core_match,True,False
CORDIS_101203869,CORDIS,2025,AI-enabled materials,236340.0,EUR,core_match,True,False
CORDIS_101204218,CORDIS,2025,AI-enabled materials,3999335.0,EUR,core_match,True,False
CORDIS_101204820,CORDIS,2025,AI-enabled materials,194074.56,EUR,core_match,True,False
CORDIS_101205162,CORDIS,2025,AI-enabled materials,209914.56,EUR,core_match,True,False
CORDIS_101206130,CORDIS,2025,AI-enabled materials,216240.0,EUR,broad_match,False,True
CORDIS_101206469,CORDIS,2025,AI-enabled materials,194074.56,EUR,broad_match,False,True
CORDIS_101209659,CORDIS,2025,AI-enabled materials,276187.92,EUR,core_match,True,False
CORDIS_101210201,CORDIS,2025,AI-enabled materials,209483.28,EUR,broad_match,False,True
CORDIS_101210387,CORDIS,2025,AI-enabled materials,272799.92,EUR,core_match,True,False
CORDIS_101210559,CORDIS,2025,AI-enabled materials,216240.0,EUR,core_match,True,False
CORDIS_101213277,CORDIS,2025,AI-enabled materials,150000.0,EUR,core_match,True,False
CORDIS_101216535,CORDIS,2025,AI-enabled materials,1999772.5,EUR,core_match,True,False
CORDIS_101218381,CORDIS,2025,AI-enabled materials,2499455.0,EUR,core_match,True,False
CORDIS_101227458,CORDIS,2025,AI-enabled materials,3464356.68,EUR,core_match,True,False
CORDIS_101227547,CORDIS,2025,AI-enabled materials,4352496.84,EUR,core_match,True,False
CORDIS_101247959,CORDIS,2025,AI-enabled materials,2468494.24,EUR,core_match,True,False
NSF_1906383,NSF,2021,AI-enabled materials,19990000.0,USD,core_match,True,False
NSF_1946970,NSF,2021,AI-enabled materials,39723284.0,USD,core_match,True,False
